URL,Title,Type,Date,Story
https://www.buletintv3.my/nasional/pemergian-tun-abdullah-harap-pak-lah-sentiasa-diingati-anak-allahyarham/,Pemergian Tun Abdullah: “Harap Pak Lah sentiasa diingati” – anak Allahyarham,NASIONAL,"15 April 2025, 04:55PM","Oleh: Zulfakhri Shamsul Ariffin, Siti Khadijah Jaafar, Fahmi Tajuddin, Ridhwan Rusydi Azri Roslan
KUALA LUMPUR: “Harap Pak Lah akan sentiasa diingati”.
Demikian kata anak kepada bekas Perdana Menteri kelima itu, Nori Abdullah yang menzahirkan rasa syukur di atas penghormatan terakhir yang diberikan terhadap Tun Abdullah Ahmad Badawi hari ini.
Menurutnya, ahli keluarga sememangnya sangat terharu dengan segala bentuk ucapan dan ingatan terhadap jasa yang pernah diberikan oleh Allahyarham.
“Bersyukur melihat kepada keadaan, penghormatan yang diberi kepada dia, dan ingatan dari semua pihak, ahli keluarga memang sangat bersyukur.
“Alhamdulillah untuk segala-galanya, alhamdulillah dia juga dah pulang ke rahmatullah kita pun reda dengan ketentuan Allah. Semua dengan cepat dan elok, Semoga dia akan terus diingati,” katanya lagi.
Nori Tun Abdullah merupakan anak perempuan kepada bekas Perdana Menteri Malaysia yang kelima itu serta Tun Endon Mahmood yang meninggal dunia akibat kanser pada 2005.
Terdahulu, jenazah Tun Abdullah selamat dikebumikan di Makam Pahlawan, Masjid Negara pada jam 2.28 petang tadi.
Sebelum itu, solat jenazah berlangsung di Dewan Solat Utama, Masjid Negara pada jam 1.50 petang.
Solat jenazah telah diimamkan oleh Imam Besar Masjid Negara, Ehsan Mohd Hosni, dengan dihadiri ahli keluarga, pemimpin negara serta orang ramai yang turut hadir memberikan penghormatan terakhir.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/pemergian-pak-lah-kehilangan-besar-untuk-sarawak-tpm-fadillah/,Pemergian Pak Lah kehilangan besar untuk Sarawak – TPM Fadillah,NASIONAL,"15 April 2025, 04:53PM","KUALA LUMPUR: Timbalan Perdana Menteri Datuk Seri Fadillah Yusof menyifatkan pemergian Tun Abdullah Ahmad Badawi sebagai satu kehilangan besar kepada negeri Sarawak.
Bercakap kepada media selepas Istiadat Pengebumian Negara, Fadillah berkata Abdullah banyak menyumbang secara signifikan kepada pembangunan negeri itu.
Antara kejayaan di bawah pimpinan beliau ang paling diingati adalah penubuhan Sarawak Corridor of Renewable Energy (SCORE), yang kini terbukti berjaya memacu pembangunan ekonomi negeri.
“Ia satu kehilangan besar bagi kita. Allahyarham seorang pemimpin yang membawa banyak jasa kepada negeri dan negara.
“Saya dan juga mewakili Premier Sarawak, Tan Sri Abang Johari Tun Openg serta seluruh rakyat Sarawak, kami merakamkan ucapan takziah kepada Tun Jeanne Abdullah dan seluruh keluarga Allahyarham,” katanya.
Mengulas lanjut Istiadat Pengebumian hari ini, Fadillah berkata istiadat berjalan lancar dan merakamkan penghargaan kepada semua pihak yang terlibat dalam menguruskan istiadat itu pada hari ini.
“Alhamdulillah, segalanya berjalan lancar. Terima kasih kepada semua pihak termasuk pasukan keselamatan, pengurusan Masjid Negara, bahagian protokol dan semua yang terlibat hari ini,” katanya.
Abdullah atau mesra dikenali sebagai Pak Lah meninggal dunia di Institut Jantung Negara (IJN) pada jam 7.10 malam semalam dan telah dikebumikan di Makam Pahlawan, Masjid Negara selepas Zohor.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/remaja-jual-nasi-kerabu-maut-digilis-treler/,Remaja jual nasi kerabu maut digilis treler,NASIONAL,"15 April 2025, 04:49PM","MELAKA: Seorang peniaga nasi kerabu maut apabila digilis sebuah treler ketika menunggang motosikal ke gerainya di Taman Tangga Batu Perdana, pagi tadi.
Ketua Polis Daerah Melaka Tengah, Asisten Komisioner Christopher Patit, berkata dalam kejadian kira-kira jam 10.45 pagi itu, mangsa, Nurnie Alisya Mohamed Noor, 15, meninggal dunia di lokasi.
Katanya, siasatan awal mendapati mangsa menunggang motosikal jenis Yamaha 135LC dalam perjalanan dari Tangga Batu ke gerainya di sebelah kanan Taman Tangga Batu Perdana.
Manakala treler dipandu lelaki berusia 43 tahun itu pula sedang bergerak dari arah Tangga Batu menghala ke Ayer Keroh.
“Motosikal ditunggang mangsa yang datang dari arah kiri jalan cuba memotong treler yang bergerak dari Tangga Batu ke Ayer Keroh.
“Akibatnya, berlaku perlanggaran antara motosikal dengan treler itu hingga menyebabkan penunggangnya maut digilis di tempat kejadian,” katanya dalam kenyataan hari ini.
Christopher berkata, mayat dibawa ke Jabatan Perubatan Forensik Hospital Melaka dan Pol 61 dikeluarkan bagi mengetahui punca kematian.
“Siasatan lanjut masih diteruskan mengikut Seksyen 41(1) Akta Pengangkutan Jalan 1987 termasuk mengesan saksi bebas dan kenderaan terbabit ditahan untuk pemeriksaan di PUSPAKOM,” katanya.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/jpn-nafi-bantuan-rm300-dikreditkan-ke-dalam-mykad/,JPN nafi bantuan RM300 dikreditkan ke dalam MyKad,NASIONAL,"15 April 2025, 04:40PM","PUTRAJAYA: Jabatan Pendaftaran Negara (JPN) hari ini menafikan dakwaan bantuan tunai sebanyak RM300 dikreditkan ke dalam MyKad.
Dalam satu hantaran di Facebook, JPN menjelaskan maklumat maklumat itu adalah palsu dan jabatan tersebut tidak pernah mengeluarkan sebarang bentuk bantuan wang tunai.
“Orang ramai dinasihatkan supaya tidak mudah terpedaya dengan hantaran tular di media sosial dan tidak menekan sebarang pautan yang meragukan,” menurut JPN.
JPN menasihati orang ramai untuk mendapatkan maklumat sahih berkenaan bantuan kewangan kerajaan melalui portal rasmi Sumbangan Tunai Rahmah (STR) di pautan https://bantuantunai.hasil.gov.my.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/hospital-medan-atm-diatur-gerak-ke-myanmar-esok/,Hospital medan ATM diatur gerak ke Myanmar esok,NASIONAL,"15 April 2025, 04:33PM","KUALA LUMPUR: Hospital medan oleh Angkatan Tentera Malaysia (ATM) akan mula diatur gerak ke Myanmar, esok dalam misi bantuan kemanusiaan Malaysia ke negara itu yang teruk dilanda gempa bumi pada 28 Mac lalu.
Menteri Pertahanan, Datuk Seri Mohamed Khaled Nordin, berkata persiapan menghantar hospital medan sudah disempurnakan dan kini hanya menunggu kelulusan akhir daripada pihak berkuasa Myanmar berhubung lokasi yang sesuai bagi menempatkan kemudahan tersebut.
“Kita sudah bersedia untuk hantar pada esok (16 April) dan kerajaan sudah pun bersetuju menampung segala keperluan perbelanjaan.
“Kita hanya menunggu pihak Myanmar untuk memberikan lampu hijau di mana hospital medan ini nak diwujudkan. Jadi kita sudah bersedia, hari ini dia beritahu (lokasi untuk hospital medan), esok kita sudah boleh hantar,” katanya.
Beliau berkata demikian kepada pemberita ketika ditemui selepas menyempurnakan Majlis Sambutan Hari Raya Aidilfitri Peringkat Kementerian Pertahanan Tahun 2025 di Dewan Seroja, Kem KEMENTAH, di sini hari ini.
Mohamed Khaled sebelum ini memaklumkan seramai 35 pegawai perubatan akan dihantar ke Myanmar susulan persetujuan kerajaan untuk ATM menyediakan kemudahan hospital medan di Myanmar atas permohonan negara itu, baru-baru ini.
Beliau turut dilaporkan berkata, objektif operasi hospital medan itu ialah untuk menjalankan serta memberi rawatan ortopedik dan trauma, menyediakan pembedahan kecemasan untuk mangsa (gempa bumi) yang mengalami patah tulang dan sebagainya, supaya dapat mengurangkan risiko kecacatan pada mereka.
Selain itu, katanya pasukan perubatan ATM juga akan mengambil peluang untuk memberi kerjasama melatih pasukan perubatan Myanmar dalam soal ‘capacity building’ (pengukuhan keupayaan) dari sudut kesihatan.
Difahamkan, pesawat membawa hospital medan bersama pasukan perubatan ATM dijadualkan akan berlepas ke Myanmar dari Pangkalan Udara Subang, Selangor pada jam 4.30 pagi nanti.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/seorang-lagi-suspek-bergelar-datuk-ditahan-bantu-siasatan-dakwaan-minta-suapan/,"Seorang lagi suspek bergelar Datuk ditahan, bantu siasatan dakwaan minta suapan",NASIONAL,"15 April 2025, 03:14PM","MELAKA: Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) Melaka menahan seorang lagi suspek bergelar Datuk bersama bekas Timbalan Speaker Dewan Negara yang juga pemimpin kanan parti politik, kerana disyaki menerima rasuah membabitkan kerja penambakan laut di kawasan perairan Kota Laksamana di negeri itu.
Menurut sumber, mereka ditahan selepas disyaki menerima rasuah empat unit kenderaan mewah, selain wang tunai yang keseluruhannya dianggarkan berjumlah kira-kira RM300,000 daripada seorang pemilik syarikat bergelar Datuk membabitkan kerja penambakan laut itu.
Katanya, kedua-dua mereka yang berusia lingkungan 60-an itu ditahan antara jam 4.30 hingga 5 petang semalam ketika hadir di Pejabat SPRM Melaka bagi dirakamkan keterangan.
“Suspek yang berjawatan sebagai pengarah urusan sebuah syarikat dipercayai menerima rasuah empat unit kenderaan mewah, selain wang tunai yang keseluruhannya dianggarkan berjumlah kira-kira RM300,000 daripada seorang pemilik syarikat bergelar Datuk.
“Suspek disyaki menerima rasuah berkenaan sekitar 2021 hingga 2023 sebagai balasan kerana memberikan kerja-kerja menambak laut seluas kira-kira 100 ekar (40.46 hektar) kepada syarikat milik individu bergelar Datuk terbabit,” katanya, hari ini.
Perintah reman selama enam hari sehingga 20 April terhadap suspek dikeluarkan Majistret Sharda Shienha Mohd Suleiman selepas permohonan dibuat SPRM di Mahkamah Majistret Ayer Keroh, pagi tadi.
Sementara itu, Pengarah SPRM Melaka, Adi Supian Shafie ketika dihubungi mengesahkan tangkapan terhadap kedua-dua suspek dan berkata, suspek kedua bergelar Datuk bagaimanapun dilepaskan dengan jaminan SPRM sebaik keterangannya selesai dirakamkan.
Katanya, kes disiasat mengikut Seksyen 16(a)(B) Akta SPRM 2009.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/perluas-unit-dron-di-ipd-catat-indeks-jenayah-tinggi-kp-selangor/,Perluas unit dron di IPD catat indeks jenayah tinggi – KP Selangor,NASIONAL,"15 April 2025, 01:49PM","KLANG: Polis Selangor bercadang memperluaskan unit dron di beberapa Ibu Pejabat Polis Daerah (IPD) yang merekodkan indeks jenayah yang tinggi di negeri ini.
Ketua Polis Selangor, Datuk Hussein Omar Khan berkata, setakat ini, tiga IPD iaitu IPD Klang Utara, Serdang dan Sungai Buloh didapati boleh dibantu unit berkenaan dalam mengekang dan membasmi jenayah di lokaliti berkenaan.
Bagaimanapun, katanya, ia bergantung kepada peruntukan kewangan perolehan.
“Buat masa ini, selain di IPD Klang Selatan, ia (dron) turut digunakan di IPD Petaling Jaya dalam pencegahan jenayah.
“Jadi, kesannya sangat bagus yang mana sejak penggunaannya di Klang Selatan, didapati tiada kes ragut di kawasan yang ditetapkan (dipantau dron),” katanya.
Terdahulu, beliau menyaksikan majlis serah terima tugas Ketua Polis Daerah Klang Selatan antara Asisten Komisioner Cha Hoong Fong kepada Asisten Komisioner Ramli Kasa.
Tambah Hussein, dron yang digunakan berfungsi secara automatik dengan membuat pemantauan seperti mana telah diselaras atau ditetapkan pihak polis.
“Apabila bateri habis, dron ini akan turun dan caj sendiri sebelum naik melakukan pemantauan semula. Jadi, ia amat efektif dalam aspek pencegahan jenayah ini,” katanya lagi.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/lelaki-parah-dilibas-parang-berkali-kali-di-pusat-beli-belah/,Lelaki parah dilibas parang berkali-kali di pusat beli belah,NASIONAL,"15 April 2025, 01:15PM","SEREMBAN: Seorang lelaki parah ditetak suspek menggunakan parang dalam kejadian di sebuah pusat beli-belah, malam tadi.
Kejadian kira-kira jam 7 malam itu dirakam sistem kamera litar tertutup (CCTV) sebuah premis dan tular di media sosial yang memaparkan seorang lelaki berparang dengan selamba menetak mangsa di kawasan tumpuan ramai.
Ketua Polis Daerah Seremban, Asisten Komisioner Mohamad Hatta Che Din, berkata pihaknya percaya kejadian itu membabitkan unsur gangsterisme akibat dendam.
“Pihak polis menerima maklumat satu kejadian tetak menggunakan parang membabitkan mangsa seorang lelaki berusia 40 tahun yang berlaku kira-kira jam 8.15 malam dan kes ini tular di media sosial.
“Siasatan mendapati kejadian berlaku dalam bangunan pusat beli-belah ketika mangsa sedang berehat seorang diri sambil merokok,” katanya dalam satu kenyataan, hari ini.
Mohamad Hatta berkata, kejadian itu berlaku apabila mangsa dikejutkan dengan kemunculan sekumpulan lelaki yang berlari dari eskalator aras bawah dengan seorang daripada mereka memegang parang.
“Mangsa yang tidak sempat mengelak dikatakan dilibas berkali-kali oleh suspek. Selepas berjaya bangun, mangsa yang cedera terus melarikan diri dan dipercayai diselamatkan rakan yang melihat kejadian itu.
“Mangsa kemudian dikejarkan ke hospital untuk rawatan dan dia yang mengalami luka pada kedua-dua lengan, belakang dan kaki kanan dilaporkan stabil,” katanya.
Mohamad Hatta berkata, kes disiasat mengikut Seksyen 324 Kanun Keseksaan iaitu mencederakan manusia menggunakan senjata.
“Polis percaya kejadian ini ada elemen gangsterisme dan motif kejadian adalah dendam.
“Suspek sudah dikenal pasti dan usaha mengesan serta menangkap suspek sedang dijalankan.
“Sesiapa yang mempunyai maklumat mengenai kejadian ini boleh berhubung dengan pegawai penyiasat, Inspektor Tharvin di talian 019-3666048 atau boleh terus ke mana-mana balai polis berhampiran bagi membantu siasatan,” katanya.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/op-kutip-18-tukang-urut-jalanan-warga-asing-ditahan/,Op Kutip: 18 tukang urut jalanan warga asing ditahan,NASIONAL,"15 April 2025, 01:13PM","KUALA LUMPUR: 18 tukang urut jalanan yang sedang leka mengurut pelanggan ditahan menerusi Op Kutip di Lorong Haji Taib, Chow Kit, di sini, semalam.
Dalam operasi jam 11.35 malam itu, Jabatan Imigresen Malaysia (JIM) turut dibantu Dewan Bandaraya Kuala Lumpur (DBKL).
Pengarah Imigresen Kuala Lumpur, Wan Mohammed Saupee Wan Yusoff berkata, mereka dipercayai sudah beroperasi lama, tetapi sebelum ini dikendalikan oleh tukang urut warga tempatan atau pemegang MyKad merah.
“Ketika serbuan, ada cubaan untuk melarikan diri, namun gagal berikutan kawasan itu sudah dikepung terlebih dahulu oleh anggota penguat kuasa imigresen dan DBKL.
“Kesemua tukang urut yang ditahan terdiri daripada 11 lelaki dan tujuh wanita warga Indonesia berusia 30 hingga 55 tahun di mana mereka didapati tidak memiliki dokumen perjalanan sah,” katanya.
Katanya, siasatan awal mendapati pendatang asing tanpa izin (PATI) terbabit mengambil upah bermula RM30 untuk perkhidmatan urut kaki selain didakwa turut menyediakan urutan batin.
“Siasatan kes berkenaan disiasat mengikut Seksyen 15(1)(c) Akta Imigresen 1959/63 dan Seksyen 6(1)(c) akta sama,” katanya.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/remaja-perempuan-mangsa-culik-diikat-dan-disumbat-dalam-bagasi/,Remaja perempuan mangsa culik diikat dan disumbat dalam bagasi,NASIONAL,"15 April 2025, 12:40PM","Oleh: Ing Boon Seng
KUALA LUMPUR: Remaja perempuan yang diculik di Seremban pada 10 April lalu, disumbat dalam bagasi sebelum dibawa ke lokasi persembunyian.
Pengarah Jabatan Siasatan Jenayah Bukit Aman, Datuk Seri Mohd Shuhaily Mohd Zain berkata pihaknya mengenal pasti kumpulan penculik itu didalangi seorang wanita berusia 31 tahun yang turut ditahan.
Menurut beliau, pada hari kejadian, mangsa bersama ibunya ke sebuah salun kecantikan.
Tidak lama kemudian, mangsa ingin ke sebuah kedai serbaneka berdekatan sebelum diculik seorang lelaki dan dibawa masuk ke dalam sebuah kenderaan pacuan empat roda yang menunggu.
Jelas Datuk Seri Mohd Shuhaily, ketika didalam kenderaan berkenaan, mangsa telah diikat dan disumbat dalam bagasi.
Keluarga mangsa katanya kemudian menerima panggilan meminta wang tebusan sebanyak RM2 juta.
Sejurus laporan polis dibuat pihak keluarga, polis segera menubuhkan dua pasukan khas.
Selepas rundingan antara kumpulan penculik dan keluarga, wang tebusan sebanyak RM280,000 dan beberapa utas rantai emas dibayar kepada penculik.
Ujarnya, kumpulan penculik dikatakan menggunakan alat pengesan logam pada beg berisi wang tebusan bagi mengelak lokasi mereka dikesan.
Mangsa kemudian dibebaskan di satu lokasi di Port Dickson dan disahkan selamat.
Hasil siasatan membawa kepada penahanan tiga lelaki dan tiga wanita bersama wang tunai RM180,000.
Manakala seorang lagi suspek lelaki berusia 21 tahun dikesan di Klang dan maut selepas berbalas tembakan dengan polis.
Kumpulan berkenaan dikatakan telah membelanjakan wang sebanyak RM100,000.
Enam suspek berkenaan kini direman 14 hari dan disiasat dibawah Akta Culik 1961.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/polis-siasat-kes-suspek-culik-ditembak-mati/,Polis siasat kes suspek culik ditembak mati,NASIONAL,"15 April 2025, 12:36PM","KLANG: Polis membuka kertas siasatan berhubung suspek kes penculikan remaja perempuan di Seremban, Negeri Sembilan yang ditembak mati selepas berbalas tembakan dengan polis di Bandar Bukit Tinggi dekat sini, awal pagi semalam.
Ketua Polis Selangor, Datuk Hussein Omar Khan berkata, siasatan dijalankan mengikut Seksyen 307 Kanun Keseksaan oleh Jabatan Siasatan Jenayah Ibu Pejabat Polis Daerah (IPD) Klang Selatan.
“Ini atas kesalahan cubaan membunuh pegawai polis, manakala kes culik di bawah bidang kuasa polis Negeri Sembilan,” katanya ketika ditemui selepas Majlis Serah Terima Tugas Ketua Polis Daerah Klang Selatan di Dewan Serbaguna IPD Klang Selatan di sini, hari ini.
Semalam, Timbalan Pengarah (Risikan/Operasi) Jabatan Siasatan Jenayah (JSJ) Bukit Aman, Datuk Fadil Marsus dilaporkan berkata, pihaknya mengesan suspek warga tempatan berusia 21 tahun itu di Bandar Bukit Tinggi, Klang sebelum dia cuba melarikan diri daripada polis.
Fadil berkata suspek disyaki sebagai antara individu terbabit dalam kes penculikan remaja perempuan warga tempatan itu dan meminta wang tebusan sebanyak RM2 juta daripada keluarga mangsa pada 10 April lalu.
Dalam kejadian semalam, suspek turut melanggar dua kenderaan polis dan hasil pemeriksaan dalam kereta Proton Wira yang dipandu suspek menemui sepucuk pistol dan sebilah parang.
Selain suspek yang ditembak mati, enam lagi individu termasuk tiga wanita turut ditahan di sekitar Negeri Sembilan dipercayai terlibat dalam kes berkenaan.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/sultan-perak-tegur-pihak-main-sentimen-kaum-dan-agama-kecam-politik-kebencian/,"Sultan Perak tegur pihak main sentimen kaum dan agama, kecam politik kebencian",NASIONAL,"15 April 2025, 11:38AM","Oleh: Kumaran Rajamoney
IPOH: Sultan Perak, Sultan Nazrin Muizzuddin Shah, menzahirkan rasa kecewa dan kebimbangan baginda terhadap peningkatan retorik berasaskan kaum dan agama serta budaya politik kebencian yang semakin menular dalam negara.
Dalam titah diraja sempena Istiadat Pembukaan Rasmi Tahun Ketiga Dewan Negeri Perak Darul Ridzuan Ke-15, baginda bertitah bahawa tindakan mempergunakan isu perkauman dan keagamaan demi meraih populariti politik adalah amat berbahaya dan berpotensi menggugat keharmonian rakyat yang hidup dalam masyarakat majmuk.
“Perkara berkaitan agama dan kaum semakin disensasikan dan ditunggang oleh mereka yang mahu dilihat sebagai wira kaum atau wira agama. Sedangkan tindakan sebegini boleh mencetuskan kemarahan serta permusuhan dalam kalangan warga negara,” titah baginda.
Sultan Nazrin turut melahirkan rasa kecewa terhadap pihak yang terus mempolitikkan isu sensitif, seperti pemindahan kuil untuk memberi laluan kepada pembinaan masjid, meskipun penyelesaian telah dicapai secara damai melalui rundingan.
“Dukacitanya sebagai sebuah negara, kita kini semakin hanyut. Perkara kecil yang bersifat setempat, bila dipolitikkan secara keterlaluan, berpotensi mencetuskan letupan besar. Kita semakin hanyut jika terus membiarkan emosi dan kebencian dipupuk atas nama perjuangan kaum atau agama,” titah baginda.
Baginda turut menyuarakan kebimbangan terhadap budaya politik semasa yang menyuburkan fitnah, penghinaan dan serangan peribadi, hingga nilai kemanusiaan dan empati semakin terhakis.
Sultan Nazrin menegaskan bahawa semua agama tanpa pengecualian menganjurkan nilai-nilai kebaikan, belas kasihan dan keadilan. Justeru, baginda mengajak seluruh rakyat untuk tidak terperangkap dalam retorik yang memecahbelahkan, sebaliknya memperkukuhkan nilai perpaduan dan kemanusiaan sejagat.
Mengambil contoh insiden kebakaran saluran paip gas di Putera Heights baru-baru ini, baginda memuji tindakan dua pemimpin rumah ibadat – masjid dan kuil – yang telah membuka premis mereka sebagai tempat perlindungan kepada mangsa tanpa mengira latar belakang kaum dan agama.
“Tindakan mulia ini membuktikan bahawa rakyat biasa, tanpa pengaruh politik berbaur kebencian, mampu hidup dalam suasana harmoni dan saling menghormati,” titah baginda.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/pemergian-tun-abdullah-sultan-perak-raja-permaisuri-perak-zahir-ucapan-takziah/,"Pemergian Tun Abdullah: Sultan Perak, Raja Permaisuri Perak zahir ucapan takziah",NASIONAL,"15 April 2025, 11:17AM","Oleh: Kumaran Rajamoney
IPOH: Sultan Perak, Sultan Nazrin Muizzuddin Shah dan Raja Permaisuri Perak, Tuanku Zara Salim, menzahirkan ucapan takziah atas pemergian Allahyarham Tun Abdullah Ahmad Badawi.
Ucapan takziah itu dizahirkan baginda dalam titah diraja semasa Istiadat Pembukaan Rasmi Tahun Ketiga Dewan Negeri Perak Darul Ridzuan Ke-15, yang berlangsung di Bangunan Perak Darul Ridzuan, pagi tadi.
“Beta bersama Raja Permaisuri, Dewan ini, dan seluruh rakyat Beta di negeri Perak menzahirkan rasa dukacita atas kembalinya ke Rahmatullah Tun Abdullah Ahmad Badawi serta merakamkan ucapan takziah kepada Tun Jeanne Abdullah dan seluruh keluarga Allahyarham.
“Semoga roh Allahyarham Tun Abdullah dilimpahi rahmat dan ihsan Ilahi serta ditempatkan dalam kalangan roh para solihin,” titah baginda.
Sebagai tanda dukacita negeri dan rakyat Perak, baginda turut menitahkan agar bendera negeri Perak dikibarkan separuh tiang pada hari ini.
Allahyarham Tun Abdullah Ahmad Badawi, yang berkhidmat sebagai Perdana Menteri Malaysia dari tahun 2003 hingga 2009, telah menghembuskan nafas terakhir pada jam 7.10 malam tadi di Institut Jantung Negara (IJN), Kuala Lumpur, pada usia 85 tahun.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/kerani-wanita-rugi-rm1-juta-terpedaya-pelaburan-tidak-wujud/,"Kerani wanita rugi RM1 juta, terpedaya pelaburan tidak wujud",NASIONAL,"15 April 2025, 09:37AM","KUANTAN: Seorang kerani wanita berusia 56 tahun kerugian RM1.06 juta selepas terpedaya dengan pelaburan tidak wujud melalui Facebook.
Ketua Polis Pahang, Datuk Seri Yahaya Othman berkata, berdasarkan laporan semalam, mangsa melihat satu iklan pelaburan saham di aplikasi Facebook pada 17 Disember tahun lalu.
Katanya, mangsa berminat dan menekan pautan iklan sebelum menerima mesej melalui aplikasi WhatsApp daripada suspek.
“Suspek kemudiannya mengarahkan mangsa memuat turun satu aplikasi pelaburan yang kononnya membolehkan pelaburan dalam saham tempatan dan Amerika Syarikat.
“Mangsa kemudiannya dihubungi oleh nombor WhatsApp lain yang mendakwa sebagai khidmat pelanggan dan diarahkan untuk membuat pindahan wang kepada beberapa akaun bank bagi tujuan pelaburan.
“Antara 12 Februari hingga 26 Mac lalu, mangsa melakukan sebanyak 18 transaksi kepada tujuh akaun bank berbeza membabitkan jumlah keseluruhan RM1,068,600.
“Mangsa hanya menerima pulangan RM20,000 sebelum menyedari ditipu. Sumber kewangan mangsa adalah wang simpanan peribadi, pengeluaran Kumpulan Wang Simpanan Pekerja (KWSP) serta pinjaman bank untuk membuat pelaburan itu.
“Kes terbabit disiasat mengikut Seksyen 420 Kanun Keseksaan,” katanya dalam kenyataan, hari ini.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/kerani-wanita-rugi-rm1-juta-terpedaya-pelaburan-tidak-wujud/,"Kerani wanita rugi RM1 juta, terpedaya pelaburan tidak wujud",NASIONAL,"15 April 2025, 09:37AM","KUANTAN: Seorang kerani wanita berusia 56 tahun kerugian RM1.06 juta selepas terpedaya dengan pelaburan tidak wujud melalui Facebook.
Ketua Polis Pahang, Datuk Seri Yahaya Othman berkata, berdasarkan laporan semalam, mangsa melihat satu iklan pelaburan saham di aplikasi Facebook pada 17 Disember tahun lalu.
Katanya, mangsa berminat dan menekan pautan iklan sebelum menerima mesej melalui aplikasi WhatsApp daripada suspek.
“Suspek kemudiannya mengarahkan mangsa memuat turun satu aplikasi pelaburan yang kononnya membolehkan pelaburan dalam saham tempatan dan Amerika Syarikat.
“Mangsa kemudiannya dihubungi oleh nombor WhatsApp lain yang mendakwa sebagai khidmat pelanggan dan diarahkan untuk membuat pindahan wang kepada beberapa akaun bank bagi tujuan pelaburan.
“Antara 12 Februari hingga 26 Mac lalu, mangsa melakukan sebanyak 18 transaksi kepada tujuh akaun bank berbeza membabitkan jumlah keseluruhan RM1,068,600.
“Mangsa hanya menerima pulangan RM20,000 sebelum menyedari ditipu. Sumber kewangan mangsa adalah wang simpanan peribadi, pengeluaran Kumpulan Wang Simpanan Pekerja (KWSP) serta pinjaman bank untuk membuat pelaburan itu.
“Kes terbabit disiasat mengikut Seksyen 420 Kanun Keseksaan,” katanya dalam kenyataan, hari ini.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
https://www.buletintv3.my/nasional/letupan-paip-gas-hujan-cuaca-tidak-menentu-lambatkan-proses-siasatan/,"Letupan paip gas: Hujan, cuaca tidak menentu lambatkan proses siasatan",NASIONAL,"14 April 2025, 07:02PM","SUBANG JAYA: Keadaan hujan dan cuaca tidak menentu memberi cabaran kepada pasukan teknikal untuk melakukan proses siasatan.
Ketua Polis Selangor, Datuk Hussein Omar Khan berkata, kerja korek tanah terpaksa dihentikan ketika hujan kerana struktur tanah yang tidak stabil.
“Selepas hujan reda, air yang bertakung perlu dipam keluar sebelum kerja mengorek tanah dapat diteruskan semula.
“Ini sedikit sebanyak akan melambatkan proses siasatan dapat dijalankan,” katanya ketika dihubungi Harian Metro hari ini.
Terdahulu, media melaporkan laporan lengkap berhubung insiden kebakaran paip gas yang berlaku di Putra Heights, minggu lalu dijangka diperoleh pertengahan Mei depan, lebih lewat dari jangkaan awal, disebabkan keadaan cuaca serta faktor kestabilan tanah di lokasi kejadian.
Menteri Besar Selangor, Datuk Seri Amirudin Shari dilaporkan berkata, laporan awal sepatutnya diperoleh dalam tempoh dua minggu pertama selepas kejadian, namun kelewatan berlaku kerana keadaan tanah masih terlalu rapuh dan tidak selamat untuk dimasuki pasukan penyiasat.
Ikuti sekarang! WhatsApp Channel rasmi Buletin TV3 untuk berita terkini setiap masa."
